Class	ComplexID	E1	E1E2	E2	complexName
1	46	O14617	O14617P59780	P59780	AP3 adaptor complex
1	46	O14617	O14617Q13367	Q13367	AP3 adaptor complex
1	46	O14617	O14617Q92572	Q92572	AP3 adaptor complex
1	46	O14617	O14617Q9Y2T2	Q9Y2T2	AP3 adaptor complex
1	46	P53677	P53677P59780	P59780	AP3 adaptor complex
1	46	P53677	P53677Q13367	Q13367	AP3 adaptor complex
1	46	P53677	P53677Q92572	Q92572	AP3 adaptor complex
1	46	P53677	P53677Q9Y2T2	Q9Y2T2	AP3 adaptor complex
1	46	P59780	P59780Q13367	Q13367	AP3 adaptor complex
1	46	P59780	P59780Q92572	Q92572	AP3 adaptor complex
1	46	P59780	P59780Q9Y2T2	Q9Y2T2	AP3 adaptor complex
1	46	Q13367	Q13367Q92572	Q92572	AP3 adaptor complex
1	46	Q13367	Q13367Q9Y2T2	Q9Y2T2	AP3 adaptor complex
1	46	Q92572	Q92572Q9Y2T2	Q9Y2T2	AP3 adaptor complex
1	47	P42224	P42224P52630	P52630	Interferon-stimulated gene factor 3 transcription complex ISGF3
1	47	P42224	P42224Q00978	Q00978	Interferon-stimulated gene factor 3 transcription complex ISGF3
1	47	P52630	P52630Q00978	Q00978	Interferon-stimulated gene factor 3 transcription complex ISGF3
1	48	O94776	O94776O95983	O95983	Mi2/NuRD complex
1	48	O94776	O94776Q09028	Q09028	Mi2/NuRD complex
1	48	O94776	O94776Q13547	Q13547	Mi2/NuRD complex
1	48	O94776	O94776Q14839	Q14839	Mi2/NuRD complex
1	48	O94776	O94776Q16576	Q16576	Mi2/NuRD complex
1	48	O94776	O94776Q92769	Q92769	Mi2/NuRD complex
1	48	O95983	O95983Q09028	Q09028	Mi2/NuRD complex
1	48	O95983	O95983Q13547	Q13547	Mi2/NuRD complex
1	48	O95983	O95983Q14839	Q14839	Mi2/NuRD complex
1	48	O95983	O95983Q16576	Q16576	Mi2/NuRD complex
1	48	O95983	O95983Q92769	Q92769	Mi2/NuRD complex
1	48	Q09028	Q09028Q13547	Q13547	Mi2/NuRD complex
1	48	Q09028	Q09028Q14839	Q14839	Mi2/NuRD complex
1	48	Q09028	Q09028Q16576	Q16576	Mi2/NuRD complex
1	48	Q09028	Q09028Q92769	Q92769	Mi2/NuRD complex
1	48	Q13547	Q13547Q14839	Q14839	Mi2/NuRD complex
1	48	Q13547	Q13547Q16576	Q16576	Mi2/NuRD complex
1	48	Q13547	Q13547Q92769	Q92769	Mi2/NuRD complex
1	48	Q14839	Q14839Q16576	Q16576	Mi2/NuRD complex
1	48	Q14839	Q14839Q92769	Q92769	Mi2/NuRD complex
1	48	Q16576	Q16576Q92769	Q92769	Mi2/NuRD complex
1	49	O94776	O94776O95983	O95983	MeCP1 complex
1	49	O94776	O94776Q09028	Q09028	MeCP1 complex
1	49	O94776	O94776Q13547	Q13547	MeCP1 complex
1	49	O94776	O94776Q14839	Q14839	MeCP1 complex
1	49	O94776	O94776Q16576	Q16576	MeCP1 complex
1	49	O94776	O94776Q92769	Q92769	MeCP1 complex
1	49	O94776	O94776Q9UBB5	Q9UBB5	MeCP1 complex
1	49	O95983	O95983Q09028	Q09028	MeCP1 complex
1	49	O95983	O95983Q13547	Q13547	MeCP1 complex
1	49	O95983	O95983Q14839	Q14839	MeCP1 complex
1	49	O95983	O95983Q16576	Q16576	MeCP1 complex
1	49	O95983	O95983Q92769	Q92769	MeCP1 complex
1	49	O95983	O95983Q9UBB5	Q9UBB5	MeCP1 complex
1	49	Q09028	Q09028Q13547	Q13547	MeCP1 complex
1	49	Q09028	Q09028Q14839	Q14839	MeCP1 complex
1	49	Q09028	Q09028Q16576	Q16576	MeCP1 complex
1	49	Q09028	Q09028Q92769	Q92769	MeCP1 complex
1	49	Q09028	Q09028Q9UBB5	Q9UBB5	MeCP1 complex
1	49	Q13547	Q13547Q14839	Q14839	MeCP1 complex
1	49	Q13547	Q13547Q16576	Q16576	MeCP1 complex
1	49	Q13547	Q13547Q92769	Q92769	MeCP1 complex
1	49	Q13547	Q13547Q9UBB5	Q9UBB5	MeCP1 complex
1	49	Q14839	Q14839Q16576	Q16576	MeCP1 complex
1	49	Q14839	Q14839Q92769	Q92769	MeCP1 complex
1	49	Q14839	Q14839Q9UBB5	Q9UBB5	MeCP1 complex
1	49	Q16576	Q16576Q92769	Q92769	MeCP1 complex
1	49	Q16576	Q16576Q9UBB5	Q9UBB5	MeCP1 complex
1	49	Q92769	Q92769Q9UBB5	Q9UBB5	MeCP1 complex
1	50	O60216	O60216Q14683	Q14683	Cohesin-SA1 complex
1	50	O60216	O60216Q8WVM7	Q8WVM7	Cohesin-SA1 complex
1	50	O60216	O60216Q9UQE7	Q9UQE7	Cohesin-SA1 complex
1	50	Q14683	Q14683Q8WVM7	Q8WVM7	Cohesin-SA1 complex
1	50	Q14683	Q14683Q9UQE7	Q9UQE7	Cohesin-SA1 complex
1	50	Q8WVM7	Q8WVM7Q9UQE7	Q9UQE7	Cohesin-SA1 complex
1	51	O60216	O60216Q14683	Q14683	Cohesin-SA2 complex
1	51	O60216	O60216Q8N3U4	Q8N3U4	Cohesin-SA2 complex
1	51	O60216	O60216Q9UQE7	Q9UQE7	Cohesin-SA2 complex
1	51	Q14683	Q14683Q8N3U4	Q8N3U4	Cohesin-SA2 complex
1	51	Q14683	Q14683Q9UQE7	Q9UQE7	Cohesin-SA2 complex
1	51	Q8N3U4	Q8N3U4Q9UQE7	Q9UQE7	Cohesin-SA2 complex
1	53	O60244	O60244O75448	O75448	TRAP complex
1	53	O60244	O60244P10827	P10827	TRAP complex
1	53	O60244	O60244Q15648	Q15648	TRAP complex
1	53	O60244	O60244Q93074	Q93074	TRAP complex
1	53	O60244	O60244Q9NVC6	Q9NVC6	TRAP complex
1	53	O60244	O60244Q9Y2W1	Q9Y2W1	TRAP complex
1	53	O60244	O60244Q9Y2X0	Q9Y2X0	TRAP complex
1	53	O75448	O75448P10827	P10827	TRAP complex
1	53	O75448	O75448Q15648	Q15648	TRAP complex
1	53	O75448	O75448Q93074	Q93074	TRAP complex
1	53	O75448	O75448Q9NVC6	Q9NVC6	TRAP complex
1	53	O75448	O75448Q9Y2W1	Q9Y2W1	TRAP complex
1	53	O75448	O75448Q9Y2X0	Q9Y2X0	TRAP complex
1	53	P10827	P10827Q15648	Q15648	TRAP complex
1	53	P10827	P10827Q93074	Q93074	TRAP complex
1	53	P10827	P10827Q9NVC6	Q9NVC6	TRAP complex
1	53	P10827	P10827Q9Y2W1	Q9Y2W1	TRAP complex
1	53	P10827	P10827Q9Y2X0	Q9Y2X0	TRAP complex
1	53	Q15648	Q15648Q93074	Q93074	TRAP complex
1	53	Q15648	Q15648Q9NVC6	Q9NVC6	TRAP complex
1	53	Q15648	Q15648Q9Y2W1	Q9Y2W1	TRAP complex
1	53	Q15648	Q15648Q9Y2X0	Q9Y2X0	TRAP complex
1	53	Q93074	Q93074Q9NVC6	Q9NVC6	TRAP complex
1	53	Q93074	Q93074Q9Y2W1	Q9Y2W1	TRAP complex
1	53	Q93074	Q93074Q9Y2X0	Q9Y2X0	TRAP complex
1	53	Q9NVC6	Q9NVC6Q9Y2W1	Q9Y2W1	TRAP complex
1	53	Q9NVC6	Q9NVC6Q9Y2X0	Q9Y2X0	TRAP complex
1	53	Q9Y2W1	Q9Y2W1Q9Y2X0	Q9Y2X0	TRAP complex
1	54	O00189	O00189Q9UPM8	Q9UPM8	AP4 adaptor complex
1	54	O00189	O00189Q9Y587	Q9Y587	AP4 adaptor complex
1	54	O00189	O00189Q9Y6B7	Q9Y6B7	AP4 adaptor complex
1	54	Q9UPM8	Q9UPM8Q9Y587	Q9Y587	AP4 adaptor complex
1	54	Q9UPM8	Q9UPM8Q9Y6B7	Q9Y6B7	AP4 adaptor complex
1	54	Q9Y587	Q9Y587Q9Y6B7	Q9Y6B7	AP4 adaptor complex
1	55	O15315	O15315O43502	O43502	BCDX2 complex
1	55	O15315	O15315O43543	O43543	BCDX2 complex
1	55	O15315	O15315O75771	O75771	BCDX2 complex
1	55	O43502	O43502O43543	O43543	BCDX2 complex
1	55	O43502	O43502O75771	O75771	BCDX2 complex
1	55	O43543	O43543O75771	O75771	BCDX2 complex
1	58	O60934	O60934P49959	P49959	MRN complex (MRE11-RAD50-NBN complex)
1	58	O60934	O60934Q92878	Q92878	MRN complex (MRE11-RAD50-NBN complex)
1	58	P49959	P49959Q92878	Q92878	MRN complex (MRE11-RAD50-NBN complex)
1	59	P49959	P49959Q92878	Q92878	R/M complex (RAD50-MRE11 complex)
1	60	O60934	O60934P49959	P49959	MRN complex (MRE11-RAD50-NBN complex)
1	60	O60934	O60934Q92878	Q92878	MRN complex (MRE11-RAD50-NBN complex)
1	60	P49959	P49959Q92878	Q92878	MRN complex (MRE11-RAD50-NBN complex)
1	61	P48995	P48995Q14573	Q14573	HOMER3-IP3R-TRPC1 complex
1	61	P48995	P48995Q9NSC5	Q9NSC5	HOMER3-IP3R-TRPC1 complex
1	61	Q14573	Q14573Q9NSC5	Q9NSC5	HOMER3-IP3R-TRPC1 complex
1	62	P49815	P49815Q92574	Q92574	TSC1-TSC2 complex
1	67	P62877	P62877P63208	P63208	Ubiquitin E3 ligase (SKP1A, SKP2, CUL1, RBX1)
1	67	P62877	P62877Q13309	Q13309	Ubiquitin E3 ligase (SKP1A, SKP2, CUL1, RBX1)
1	67	P62877	P62877Q13616	Q13616	Ubiquitin E3 ligase (SKP1A, SKP2, CUL1, RBX1)
1	67	P63208	P63208Q13309	Q13309	Ubiquitin E3 ligase (SKP1A, SKP2, CUL1, RBX1)
1	67	P63208	P63208Q13616	Q13616	Ubiquitin E3 ligase (SKP1A, SKP2, CUL1, RBX1)
1	67	Q13309	Q13309Q13616	Q13616	Ubiquitin E3 ligase (SKP1A, SKP2, CUL1, RBX1)
1	68	P62877	P62877P63208	P63208	Ubiquitin E3 ligase (SKP1A, FBXW8, CUL7, RBX1)
1	68	P62877	P62877Q14999	Q14999	Ubiquitin E3 ligase (SKP1A, FBXW8, CUL7, RBX1)
1	68	P62877	P62877Q8N3Y1	Q8N3Y1	Ubiquitin E3 ligase (SKP1A, FBXW8, CUL7, RBX1)
1	68	P63208	P63208Q14999	Q14999	Ubiquitin E3 ligase (SKP1A, FBXW8, CUL7, RBX1)
1	68	P63208	P63208Q8N3Y1	Q8N3Y1	Ubiquitin E3 ligase (SKP1A, FBXW8, CUL7, RBX1)
1	68	Q14999	Q14999Q8N3Y1	Q8N3Y1	Ubiquitin E3 ligase (SKP1A, FBXW8, CUL7, RBX1)
1	73	O14497	O14497P51532	P51532	NUMAC complex (nucleosomal methylation activator complex)
1	73	O14497	O14497P60709	P60709	NUMAC complex (nucleosomal methylation activator complex)
1	73	O14497	O14497Q12824	Q12824	NUMAC complex (nucleosomal methylation activator complex)
1	73	O14497	O14497Q86X55	Q86X55	NUMAC complex (nucleosomal methylation activator complex)
1	73	O14497	O14497Q8TAQ2	Q8TAQ2	NUMAC complex (nucleosomal methylation activator complex)
1	73	O14497	O14497Q92922	Q92922	NUMAC complex (nucleosomal methylation activator complex)
1	73	O14497	O14497Q969G3	Q969G3	NUMAC complex (nucleosomal methylation activator complex)
1	73	O14497	O14497Q96GM5	Q96GM5	NUMAC complex (nucleosomal methylation activator complex)
1	73	O14497	O14497Q96KG9	Q96KG9	NUMAC complex (nucleosomal methylation activator complex)
1	73	P51532	P51532P60709	P60709	NUMAC complex (nucleosomal methylation activator complex)
1	73	P51532	P51532Q12824	Q12824	NUMAC complex (nucleosomal methylation activator complex)
1	73	P51532	P51532Q86X55	Q86X55	NUMAC complex (nucleosomal methylation activator complex)
1	73	P51532	P51532Q8TAQ2	Q8TAQ2	NUMAC complex (nucleosomal methylation activator complex)
1	73	P51532	P51532Q92922	Q92922	NUMAC complex (nucleosomal methylation activator complex)
1	73	P51532	P51532Q969G3	Q969G3	NUMAC complex (nucleosomal methylation activator complex)
1	73	P51532	P51532Q96GM5	Q96GM5	NUMAC complex (nucleosomal methylation activator complex)
1	73	P51532	P51532Q96KG9	Q96KG9	NUMAC complex (nucleosomal methylation activator complex)
1	73	P60709	P60709Q12824	Q12824	NUMAC complex (nucleosomal methylation activator complex)
1	73	P60709	P60709Q86X55	Q86X55	NUMAC complex (nucleosomal methylation activator complex)
1	73	P60709	P60709Q8TAQ2	Q8TAQ2	NUMAC complex (nucleosomal methylation activator complex)
1	73	P60709	P60709Q92922	Q92922	NUMAC complex (nucleosomal methylation activator complex)
1	73	P60709	P60709Q969G3	Q969G3	NUMAC complex (nucleosomal methylation activator complex)
1	73	P60709	P60709Q96GM5	Q96GM5	NUMAC complex (nucleosomal methylation activator complex)
1	73	P60709	P60709Q96KG9	Q96KG9	NUMAC complex (nucleosomal methylation activator complex)
1	73	Q12824	Q12824Q86X55	Q86X55	NUMAC complex (nucleosomal methylation activator complex)
1	73	Q12824	Q12824Q8TAQ2	Q8TAQ2	NUMAC complex (nucleosomal methylation activator complex)
1	73	Q12824	Q12824Q92922	Q92922	NUMAC complex (nucleosomal methylation activator complex)
1	73	Q12824	Q12824Q969G3	Q969G3	NUMAC complex (nucleosomal methylation activator complex)
1	73	Q12824	Q12824Q96GM5	Q96GM5	NUMAC complex (nucleosomal methylation activator complex)
1	73	Q12824	Q12824Q96KG9	Q96KG9	NUMAC complex (nucleosomal methylation activator complex)
1	73	Q86X55	Q86X55Q8TAQ2	Q8TAQ2	NUMAC complex (nucleosomal methylation activator complex)
1	73	Q86X55	Q86X55Q92922	Q92922	NUMAC complex (nucleosomal methylation activator complex)
1	73	Q86X55	Q86X55Q969G3	Q969G3	NUMAC complex (nucleosomal methylation activator complex)
1	73	Q86X55	Q86X55Q96GM5	Q96GM5	NUMAC complex (nucleosomal methylation activator complex)
1	73	Q86X55	Q86X55Q96KG9	Q96KG9	NUMAC complex (nucleosomal methylation activator complex)
1	73	Q8TAQ2	Q8TAQ2Q92922	Q92922	NUMAC complex (nucleosomal methylation activator complex)
1	73	Q8TAQ2	Q8TAQ2Q969G3	Q969G3	NUMAC complex (nucleosomal methylation activator complex)
1	73	Q8TAQ2	Q8TAQ2Q96GM5	Q96GM5	NUMAC complex (nucleosomal methylation activator complex)
1	73	Q8TAQ2	Q8TAQ2Q96KG9	Q96KG9	NUMAC complex (nucleosomal methylation activator complex)
1	73	Q92922	Q92922Q969G3	Q969G3	NUMAC complex (nucleosomal methylation activator complex)
1	73	Q92922	Q92922Q96GM5	Q96GM5	NUMAC complex (nucleosomal methylation activator complex)
1	73	Q92922	Q92922Q96KG9	Q96KG9	NUMAC complex (nucleosomal methylation activator complex)
1	73	Q969G3	Q969G3Q96GM5	Q96GM5	NUMAC complex (nucleosomal methylation activator complex)
1	73	Q969G3	Q969G3Q96KG9	Q96KG9	NUMAC complex (nucleosomal methylation activator complex)
1	73	Q96GM5	Q96GM5Q96KG9	Q96KG9	NUMAC complex (nucleosomal methylation activator complex)
1	74	P52948	P52948P55735	P55735	Nup 107-160 subcomplex
1	74	P52948	P52948P57740	P57740	Nup 107-160 subcomplex
1	74	P52948	P52948Q12769	Q12769	Nup 107-160 subcomplex
1	74	P52948	P52948Q8NFH3	Q8NFH3	Nup 107-160 subcomplex
1	74	P52948	P52948Q8NFH4	Q8NFH4	Nup 107-160 subcomplex
1	74	P52948	P52948Q8WUM0	Q8WUM0	Nup 107-160 subcomplex
1	74	P52948	P52948Q96EE3	Q96EE3	Nup 107-160 subcomplex
1	74	P52948	P52948Q9BW27	Q9BW27	Nup 107-160 subcomplex
1	74	P55735	P55735P57740	P57740	Nup 107-160 subcomplex
1	74	P55735	P55735Q12769	Q12769	Nup 107-160 subcomplex
1	74	P55735	P55735Q8NFH3	Q8NFH3	Nup 107-160 subcomplex
1	74	P55735	P55735Q8NFH4	Q8NFH4	Nup 107-160 subcomplex
1	74	P55735	P55735Q8WUM0	Q8WUM0	Nup 107-160 subcomplex
1	74	P55735	P55735Q96EE3	Q96EE3	Nup 107-160 subcomplex
1	74	P55735	P55735Q9BW27	Q9BW27	Nup 107-160 subcomplex
1	74	P57740	P57740Q12769	Q12769	Nup 107-160 subcomplex
1	74	P57740	P57740Q8NFH3	Q8NFH3	Nup 107-160 subcomplex
1	74	P57740	P57740Q8NFH4	Q8NFH4	Nup 107-160 subcomplex
1	74	P57740	P57740Q8WUM0	Q8WUM0	Nup 107-160 subcomplex
1	74	P57740	P57740Q96EE3	Q96EE3	Nup 107-160 subcomplex
1	74	P57740	P57740Q9BW27	Q9BW27	Nup 107-160 subcomplex
1	74	Q12769	Q12769Q8NFH3	Q8NFH3	Nup 107-160 subcomplex
1	74	Q12769	Q12769Q8NFH4	Q8NFH4	Nup 107-160 subcomplex
1	74	Q12769	Q12769Q8WUM0	Q8WUM0	Nup 107-160 subcomplex
1	74	Q12769	Q12769Q96EE3	Q96EE3	Nup 107-160 subcomplex
1	74	Q12769	Q12769Q9BW27	Q9BW27	Nup 107-160 subcomplex
1	74	Q8NFH3	Q8NFH3Q8NFH4	Q8NFH4	Nup 107-160 subcomplex
1	74	Q8NFH3	Q8NFH3Q8WUM0	Q8WUM0	Nup 107-160 subcomplex
1	74	Q8NFH3	Q8NFH3Q96EE3	Q96EE3	Nup 107-160 subcomplex
1	74	Q8NFH3	Q8NFH3Q9BW27	Q9BW27	Nup 107-160 subcomplex
1	74	Q8NFH4	Q8NFH4Q8WUM0	Q8WUM0	Nup 107-160 subcomplex
1	74	Q8NFH4	Q8NFH4Q96EE3	Q96EE3	Nup 107-160 subcomplex
1	74	Q8NFH4	Q8NFH4Q9BW27	Q9BW27	Nup 107-160 subcomplex
1	74	Q8WUM0	Q8WUM0Q96EE3	Q96EE3	Nup 107-160 subcomplex
1	74	Q8WUM0	Q8WUM0Q9BW27	Q9BW27	Nup 107-160 subcomplex
1	74	Q96EE3	Q96EE3Q9BW27	Q9BW27	Nup 107-160 subcomplex
1	76	O00471	O00471O60645	O60645	Exocyst Sec6/8 complex
1	76	O00471	O00471Q8IYI6	Q8IYI6	Exocyst Sec6/8 complex
1	76	O00471	O00471Q8TAG9	Q8TAG9	Exocyst Sec6/8 complex
1	76	O00471	O00471Q96A65	Q96A65	Exocyst Sec6/8 complex
1	76	O00471	O00471Q96KP1	Q96KP1	Exocyst Sec6/8 complex
1	76	O00471	O00471Q9NV70	Q9NV70	Exocyst Sec6/8 complex
1	76	O00471	O00471Q9UPT5	Q9UPT5	Exocyst Sec6/8 complex
1	76	O60645	O60645Q8IYI6	Q8IYI6	Exocyst Sec6/8 complex
1	76	O60645	O60645Q8TAG9	Q8TAG9	Exocyst Sec6/8 complex
1	76	O60645	O60645Q96A65	Q96A65	Exocyst Sec6/8 complex
1	76	O60645	O60645Q96KP1	Q96KP1	Exocyst Sec6/8 complex
1	76	O60645	O60645Q9NV70	Q9NV70	Exocyst Sec6/8 complex
1	76	O60645	O60645Q9UPT5	Q9UPT5	Exocyst Sec6/8 complex
1	76	Q8IYI6	Q8IYI6Q8TAG9	Q8TAG9	Exocyst Sec6/8 complex
1	76	Q8IYI6	Q8IYI6Q96A65	Q96A65	Exocyst Sec6/8 complex
1	76	Q8IYI6	Q8IYI6Q96KP1	Q96KP1	Exocyst Sec6/8 complex
1	76	Q8IYI6	Q8IYI6Q9NV70	Q9NV70	Exocyst Sec6/8 complex
1	76	Q8IYI6	Q8IYI6Q9UPT5	Q9UPT5	Exocyst Sec6/8 complex
1	76	Q8TAG9	Q8TAG9Q96A65	Q96A65	Exocyst Sec6/8 complex
1	76	Q8TAG9	Q8TAG9Q96KP1	Q96KP1	Exocyst Sec6/8 complex
1	76	Q8TAG9	Q8TAG9Q9NV70	Q9NV70	Exocyst Sec6/8 complex
1	76	Q8TAG9	Q8TAG9Q9UPT5	Q9UPT5	Exocyst Sec6/8 complex
1	76	Q96A65	Q96A65Q96KP1	Q96KP1	Exocyst Sec6/8 complex
1	76	Q96A65	Q96A65Q9NV70	Q9NV70	Exocyst Sec6/8 complex
1	76	Q96A65	Q96A65Q9UPT5	Q9UPT5	Exocyst Sec6/8 complex
1	76	Q96KP1	Q96KP1Q9NV70	Q9NV70	Exocyst Sec6/8 complex
1	76	Q96KP1	Q96KP1Q9UPT5	Q9UPT5	Exocyst Sec6/8 complex
1	76	Q9NV70	Q9NV70Q9UPT5	Q9UPT5	Exocyst Sec6/8 complex
1	77	O15287	O15287O15360	O15360	FA complex (Fanconi anemia complex), cytoplasmic
1	77	O15287	O15287Q00597	Q00597	FA complex (Fanconi anemia complex), cytoplasmic
1	77	O15287	O15287Q9NPI8	Q9NPI8	FA complex (Fanconi anemia complex), cytoplasmic
1	77	O15360	O15360Q00597	Q00597	FA complex (Fanconi anemia complex), cytoplasmic
1	77	O15360	O15360Q9NPI8	Q9NPI8	FA complex (Fanconi anemia complex), cytoplasmic
1	77	Q00597	Q00597Q9NPI8	Q9NPI8	FA complex (Fanconi anemia complex), cytoplasmic
1	78	P10747	P10747P19338	P19338	CD28-transactivation complex
1	79	P30260	P30260Q13042	Q13042	Anaphase-promoting complex
1	79	P30260	P30260Q9H1A4	Q9H1A4	Anaphase-promoting complex
1	79	P30260	P30260Q9UJX2	Q9UJX2	Anaphase-promoting complex
1	79	P30260	P30260Q9UJX3	Q9UJX3	Anaphase-promoting complex
1	79	P30260	P30260Q9UJX4	Q9UJX4	Anaphase-promoting complex
1	79	P30260	P30260Q9UJX5	Q9UJX5	Anaphase-promoting complex
1	79	P30260	P30260Q9UJX6	Q9UJX6	Anaphase-promoting complex
1	79	Q13042	Q13042Q9H1A4	Q9H1A4	Anaphase-promoting complex
1	79	Q13042	Q13042Q9UJX2	Q9UJX2	Anaphase-promoting complex
1	79	Q13042	Q13042Q9UJX3	Q9UJX3	Anaphase-promoting complex
1	79	Q13042	Q13042Q9UJX4	Q9UJX4	Anaphase-promoting complex
1	79	Q13042	Q13042Q9UJX5	Q9UJX5	Anaphase-promoting complex
1	79	Q13042	Q13042Q9UJX6	Q9UJX6	Anaphase-promoting complex
1	79	Q9H1A4	Q9H1A4Q9UJX2	Q9UJX2	Anaphase-promoting complex
1	79	Q9H1A4	Q9H1A4Q9UJX3	Q9UJX3	Anaphase-promoting complex
1	79	Q9H1A4	Q9H1A4Q9UJX4	Q9UJX4	Anaphase-promoting complex
1	79	Q9H1A4	Q9H1A4Q9UJX5	Q9UJX5	Anaphase-promoting complex
1	79	Q9H1A4	Q9H1A4Q9UJX6	Q9UJX6	Anaphase-promoting complex
1	79	Q9UJX2	Q9UJX2Q9UJX3	Q9UJX3	Anaphase-promoting complex
1	79	Q9UJX2	Q9UJX2Q9UJX4	Q9UJX4	Anaphase-promoting complex
1	79	Q9UJX2	Q9UJX2Q9UJX5	Q9UJX5	Anaphase-promoting complex
1	79	Q9UJX2	Q9UJX2Q9UJX6	Q9UJX6	Anaphase-promoting complex
1	79	Q9UJX3	Q9UJX3Q9UJX4	Q9UJX4	Anaphase-promoting complex
1	79	Q9UJX3	Q9UJX3Q9UJX5	Q9UJX5	Anaphase-promoting complex
1	79	Q9UJX3	Q9UJX3Q9UJX6	Q9UJX6	Anaphase-promoting complex
1	79	Q9UJX4	Q9UJX4Q9UJX5	Q9UJX5	Anaphase-promoting complex
1	79	Q9UJX4	Q9UJX4Q9UJX6	Q9UJX6	Anaphase-promoting complex
1	79	Q9UJX5	Q9UJX5Q9UJX6	Q9UJX6	Anaphase-promoting complex
1	80	O60264	O60264Q9NRL2	Q9NRL2	SNF2H-BAZ1A complex
1	81	P12956	P12956P13010	P13010	Ku antigen-NARG1 complex
1	81	P12956	P12956Q9BXJ9	Q9BXJ9	Ku antigen-NARG1 complex
1	81	P13010	P13010Q9BXJ9	Q9BXJ9	Ku antigen-NARG1 complex
1	82	P30260	P30260Q13042	Q13042	Anaphase-promoting complex
1	82	P30260	P30260Q9H1A4	Q9H1A4	Anaphase-promoting complex
1	82	P30260	P30260Q9UJX2	Q9UJX2	Anaphase-promoting complex
1	82	P30260	P30260Q9UJX3	Q9UJX3	Anaphase-promoting complex
1	82	P30260	P30260Q9UJX4	Q9UJX4	Anaphase-promoting complex
1	82	P30260	P30260Q9UJX5	Q9UJX5	Anaphase-promoting complex
1	82	P30260	P30260Q9UJX6	Q9UJX6	Anaphase-promoting complex
1	82	P30260	P30260Q9UM13	Q9UM13	Anaphase-promoting complex
1	82	Q13042	Q13042Q9H1A4	Q9H1A4	Anaphase-promoting complex
1	82	Q13042	Q13042Q9UJX2	Q9UJX2	Anaphase-promoting complex
1	82	Q13042	Q13042Q9UJX3	Q9UJX3	Anaphase-promoting complex
1	82	Q13042	Q13042Q9UJX4	Q9UJX4	Anaphase-promoting complex
1	82	Q13042	Q13042Q9UJX5	Q9UJX5	Anaphase-promoting complex
1	82	Q13042	Q13042Q9UJX6	Q9UJX6	Anaphase-promoting complex
1	82	Q13042	Q13042Q9UM13	Q9UM13	Anaphase-promoting complex
1	82	Q9H1A4	Q9H1A4Q9UJX2	Q9UJX2	Anaphase-promoting complex
1	82	Q9H1A4	Q9H1A4Q9UJX3	Q9UJX3	Anaphase-promoting complex
1	82	Q9H1A4	Q9H1A4Q9UJX4	Q9UJX4	Anaphase-promoting complex
1	82	Q9H1A4	Q9H1A4Q9UJX5	Q9UJX5	Anaphase-promoting complex
1	82	Q9H1A4	Q9H1A4Q9UJX6	Q9UJX6	Anaphase-promoting complex
1	82	Q9H1A4	Q9H1A4Q9UM13	Q9UM13	Anaphase-promoting complex
1	82	Q9UJX2	Q9UJX2Q9UJX3	Q9UJX3	Anaphase-promoting complex
1	82	Q9UJX2	Q9UJX2Q9UJX4	Q9UJX4	Anaphase-promoting complex
1	82	Q9UJX2	Q9UJX2Q9UJX5	Q9UJX5	Anaphase-promoting complex
1	82	Q9UJX2	Q9UJX2Q9UJX6	Q9UJX6	Anaphase-promoting complex
1	82	Q9UJX2	Q9UJX2Q9UM13	Q9UM13	Anaphase-promoting complex
1	82	Q9UJX3	Q9UJX3Q9UJX4	Q9UJX4	Anaphase-promoting complex
1	82	Q9UJX3	Q9UJX3Q9UJX5	Q9UJX5	Anaphase-promoting complex
1	82	Q9UJX3	Q9UJX3Q9UJX6	Q9UJX6	Anaphase-promoting complex
1	82	Q9UJX3	Q9UJX3Q9UM13	Q9UM13	Anaphase-promoting complex
1	82	Q9UJX4	Q9UJX4Q9UJX5	Q9UJX5	Anaphase-promoting complex
1	82	Q9UJX4	Q9UJX4Q9UJX6	Q9UJX6	Anaphase-promoting complex
1	82	Q9UJX4	Q9UJX4Q9UM13	Q9UM13	Anaphase-promoting complex
1	82	Q9UJX5	Q9UJX5Q9UJX6	Q9UJX6	Anaphase-promoting complex
1	82	Q9UJX5	Q9UJX5Q9UM13	Q9UM13	Anaphase-promoting complex
1	82	Q9UJX6	Q9UJX6Q9UM13	Q9UM13	Anaphase-promoting complex
1	84	P04637	P04637Q00987	Q00987	p300-MDM2-p53 protein complex
1	84	P04637	P04637Q09472	Q09472	p300-MDM2-p53 protein complex
1	84	Q00987	Q00987Q09472	Q09472	p300-MDM2-p53 protein complex
1	85	P28370	P28370Q09028	Q09028	hNURF complex
1	85	P28370	P28370Q12830	Q12830	hNURF complex
1	85	P28370	P28370Q16576	Q16576	hNURF complex
1	85	Q09028	Q09028Q12830	Q12830	hNURF complex
1	85	Q09028	Q09028Q16576	Q16576	hNURF complex
1	85	Q12830	Q12830Q16576	Q16576	hNURF complex
1	88	O15514	O15514P13984	P13984	RNA polymerase II holoenzyme complex
1	88	O15514	O15514P18074	P18074	RNA polymerase II holoenzyme complex
1	88	O15514	O15514P19387	P19387	RNA polymerase II holoenzyme complex
1	88	O15514	O15514P19388	P19388	RNA polymerase II holoenzyme complex
1	88	O15514	O15514P19447	P19447	RNA polymerase II holoenzyme complex
